sentence_id,word - id,word - ref,word - form,word - head,word - relation,word - lemma,word - postag,Didakta tags,Primary translation,Literal translation,Secondary translation,,word - gloss,word - sem,word - artificial,word - insertion_id
151,31,Leuven|0059-003|150|31,ὂν,30,OBJ,εἰμί,v-sppann-,,است,باشد,است,,1: gaan,,,
151,32,Leuven|0059-003|150|32,παντὶ,33,ATR,πᾶς,a-s---md-,, هر,هر, هر,,1: geheel | elk | alle,,,
151,33,Leuven|0059-003|150|33,τρόπῳ,31,ADV,τρόπος,n-s---md-,,از حیث,به طریقی,از حیث,,"1: manier, wending | karakter",wijze,,
151,34,Leuven|0059-003|150|34,;,0,AuxK,;,u--------,,,,,,1: ,,,
151,35,Leuven|0059-003|150|35,[0],5,ADV_CO,,,,,,,,,,elliptic,0034e
152,1,Leuven|0059-003|151|1,φαμὲν,2,PRED_CO,φημί,v1ppia---,,برآنیم,می‌‌گوییم,تصدیق می‌کنیم,,1: beweren,,,
152,2,Leuven|0059-003|151|2,ἢ,0,COORD,ἤ,c--------,,یا,یا,یا,,1: zeker | werkelijk (partikel in een directe vraag),,,
152,3,Leuven|0059-003|151|3,οὔ,5,AuxZ,οὐ,d--------,,نه,نه,خیر,,1: niet,,,
152,4,Leuven|0059-003|151|4,;,0,AuxK,;,u--------,,,,,,1: ,,,
152,5,Leuven|0059-003|151|5,[0],2,PRED_CO,,,,,,,,,,elliptic,0004e
153,1,Leuven|0059-003|152|1,φαμέν,0,PRED,φημί,v1ppia---,,برآنیم,می‌‌گوییم,تصدیق می‌کنیم,,1: beweren,,,
153,2,Leuven|0059-003|152|2,.,0,AuxK,.,u--------,,,,,,1: ,,,
154,1,Leuven|0059-003|153|1,οὐδαμῶς,3,ADV,οὐδαμῶς,d--------,,مطلقا,به هیچ عنوان,هرگز,,in no wise,,,
154,2,Leuven|0059-003|153|2,ἄρα,3,AuxY,ἄρα,d--------,,در نتیجه,بنابراین,پس,,i[rtilde],,,
154,3,Leuven|0059-003|153|3,δεῖ,0,PRED,δέω,v3spia---,,نمی‌بایست,نمی‌بایست,جایز نیست,,1: ,,,
154,4,Leuven|0059-003|153|4,ἀδικεῖν,3,SBJ,ἀδικέω,v--pna---,,بی‌‌عدالتی نمود,بیداد کردن,عمل نادرست,,1: onrechtvaardig handelen | schade berokkenen,,,
154,5,Leuven|0059-003|153|5,.,0,AuxK,.,u--------,,,,,,1: ,,,
155,1,Leuven|0059-003|154|1,οὐ,4,AuxZ,οὐ,d--------,,نه,نه,نه,,1: niet,,,
155,2,Leuven|0059-003|154|2,δῆτα,1,AuxZ,δῆτα,d--------,,مسلما,مسلما,مسلما,,"1: zeker, werkelijk",,,
155,3,Leuven|0059-003|154|3,.,0,AuxK,.,u--------,,,,,,1: ,,,
155,4,Leuven|0059-003|154|4,[0],0,PRED,,,,,,,,,,elliptic,0003e
156,1,Leuven|0059-003|155|1,οὐδὲ,17,AuxZ,οὐδέ,c--------,,نباید,و نه,نباید,,"1: en niet, zelfs niet, en ook niet",,,
156,2,Leuven|0059-003|155|2,ἀδικούμενον,4,SBJ,ἀδικέω,v-sppema-,,ستمدیده,بر بیدادکش,ستمدیده,,1: onrechtvaardig handelen | schade berokkenen,,,
156,3,Leuven|0059-003|155|3,ἄρα,4,AuxY,ἄρα,d--------,,,,,,i[rtilde],,,
156,4,Leuven|0059-003|155|4,ἀνταδικεῖν,17,SBJ,ἀνταδικέω,v--pna---,,بی‌عدالتی را تلافی کند,تلافی کردن بیداد,عمل نادرست را مقابله به مثل کند,,"injure in return, retaliate upon",,,
156,5,Leuven|0059-003|155|5,",",0,AuxX,",",u--------,,,,,,1: ,,,
156,6,Leuven|0059-003|155|6,ὡς,4,AuxC,ὡς,c--------,,چنانچه,چنانچه,آنچه,,"1: zoals, zodra, omdat, opdat, zodat  | dat",,,
156,7,Leuven|0059-003|155|7,οἱ,8,ATR,ὁ,l-p---mn-,,عموم مردم,اکثریت,مردمان,,1: ,,,
156,8,Leuven|0059-003|155|8,πολλοὶ,9,SBJ,πολύς,a-p---mn-,,عموم مردم,اکثریت,مردمان,,1: talrijk,,,
156,9,Leuven|0059-003|155|9,οἴονται,6,ExD,οἴομαι,v3ppie---,,باور دارند,می‌پندارند,باور دارند,,"1: menen, geloven, veronderstellen",,,
156,10,Leuven|0059-003|155|10,",",0,AuxX,",",u--------,,,,,,1: ,,,
156,11,Leuven|0059-003|155|11,ἐπειδή,17,AuxC,ἐπειδή,c--------,,چرا که,زیرا,از این روی که,,,,,
156,12,Leuven|0059-003|155|12,γε,14,AuxZ,γε,d--------,,,,,,"1: tenminste, inderdaad, juist",,,
156,13,Leuven|0059-003|155|13,οὐδαμῶς,14,ADV,οὐδαμῶς,d--------,,مطلقا,به هیچ عنوان,هرگز,,in no wise,,,
156,14,Leuven|0059-003|155|14,δεῖ,11,ADV,δέω,v3spia---,,نمی‌بایست,نمی‌بایست,جایز نیست,,1: ,oorzaak/reden,,
156,15,Leuven|0059-003|155|15,ἀδικεῖν,14,SBJ,ἀδικέω,v--pna---,,بی‌عدالتی کرد,بیداد کردن,عمل نادرست,,1: onrechtvaardig handelen | schade berokkenen,,,
156,16,Leuven|0059-003|155|16,.,0,AuxK,.,u--------,,,,,,1: ,,,
157,17,|0059-003|156|17,[0],0,PRED,,,,,,,,,,elliptic,0004e
157,1,Leuven|0059-003|156|1,οὐ,2,AuxZ,οὐ,d--------,,نه,نمی‌رسد,نه,,1: niet,,,
157,2,Leuven|0059-003|156|2,φαίνεται,0,PRED,φαίνω,v3spie---,,پیداست,به نظر نمی‌رسد,پیداست,,"1: laten zien, tonen | schijnen",,,
157,3,Leuven|0059-003|156|3,.,0,AuxK,.,u--------,,,,,,1: ,,,
158,1,Leuven|0059-003|157|1,τί,5,SBJ,τίς,p-s---nn-,,بسیار خب,چه,بسیار خب,,"1: wie?, welke?",,,
158,2,Leuven|0059-003|157|2,δὲ,5,AuxY,δέ,d--------,,بسیار خب,,بسیار خب,,"1: en, echter (leidt een tegenstelling of een verbinding in, blijft vaak onvertaald)",,,
158,3,Leuven|0059-003|157|3,δή,5,AuxY,δή,d--------,,بسیار خب,حال,بسیار خب,,"1: al, reeds | dus, dan toch",,,
158,4,Leuven|0059-003|157|4,;,0,AuxK,;,u--------,,,,,,1: ,,,
158,5,Leuven|0059-003|157|5,[0],0,PRED,,,,,,,,,,elliptic,0004e
159,1,Leuven|0059-003|158|1,κακουργεῖν,2,SBJ,κακουργέω,v--pna---,, شرارت کرد ,بدی کردن,شرارت,,"do evil, work wickedness",,,
159,2,Leuven|0059-003|158|2,δεῖ,7,PRED_CO,δέω,v3spia---,,بایستی,بایسته است,جایز است,,1: ,,,
159,3,Leuven|0059-003|158|3,",",0,AuxX,",",u--------,,,,,,1: ,,,
159,4,Leuven|0059-003|158|4,ὦ,5,AuxZ,ὦ,i--------,,ای,ای,ای,,1: (blijft onvertaald),,,
159,5,Leuven|0059-003|158|5,Κρίτων,7,ExD,Κρίτων,n-s---mv-,,کریتون,کریتون,کریتون,,,,,
159,6,Leuven|0059-003|158|6,",",0,AuxX,",",u--------,,,,,,1: ,,,
159,7,Leuven|0059-003|158|7,ἢ,0,COORD,ἤ,c--------,,یا,یا,یا,,1: zeker | werkelijk (partikel in een directe vraag),,,
159,8,Leuven|0059-003|158|8,οὔ,10,AuxZ,οὐ,d--------,,نه,نه,نه,,1: niet,,,
159,9,Leuven|0059-003|158|9,;,0,AuxK,;,u--------,,,,,,1: ,,,
159,10,Leuven|0059-003|158|10,[0],7,PRED_CO,,,,,,,,,,elliptic,0009e
160,1,Leuven|0059-003|159|1,οὐ,2,AuxZ,οὐ,d--------,,نمی‌بایست,نیست,نیست,,1: niet,,,
160,2,Leuven|0059-003|159|2,δεῖ,0,PRED,δέω,v3spia---,,نمی‌بایست,بایسته نیست,جایز نیست,,1: ,,,
160,3,Leuven|0059-003|159|3,δήπου,2,AuxZ,δήπου,d--------,,البته که,یحتمل,بی‌شک,,"1: toch wel, zeker",,,
160,4,Leuven|0059-003|159|4,",",0,AuxX,",",u--------,,,,,,1: ,,,
160,5,Leuven|0059-003|159|5,ὦ,6,AuxZ,ὦ,i--------,,ای,ای,ای,,1: (blijft onvertaald),,,
160,6,Leuven|0059-003|159|6,Σώκρατες,2,ExD,Σωκράτης,n-s---mv-,,سقراط,سقراط,سقراط,,,,,
160,7,Leuven|0059-003|159|7,.,0,AuxK,.,u--------,,,,,,1: ,,,
161,1,Leuven|0059-003|160|1,τί,4,SBJ,τίς,p-s---nn-,,بسیار خب,بسیار خب,بسیار خب,,"1: wie?, welke?",,,
161,2,Leuven|0059-003|160|2,δέ,4,AuxY,δέ,d--------,,,,,,"1: en, echter (leidt een tegenstelling of een verbinding in, blijft vaak onvertaald)",,,
161,3,Leuven|0059-003|160|3,;,0,AuxK,;,u--------,,,,,,1: ,,,
161,4,Leuven|0059-003|160|4,[0],0,PRED,,,,,,,,,,elliptic,0003e
162,1,Leuven|0059-003|161|1,ἀντικακουργεῖν,11,SBJ,ἀντικακουργέω,v--pna---,,تلافی شرارت,پاد-آزردن,مقابله به مثل بدی,,damage in return,,,
162,2,Leuven|0059-003|161|2,κακῶς,3,ADV,κακός,d--------,,شرارت‌دیده,آزار,بدی‌دیده,,"1: slecht, boos, gemeen",,,
162,3,Leuven|0059-003|161|3,πάσχοντα,1,ADV,πάσχω,v-sppama-,,شرارت‌دیده,دیده,بدی‌دیده,,"1: ervaren, lijden",voorwaarde,,
162,4,Leuven|0059-003|161|4,",",0,AuxX,",",u--------,,,,,,1: ,,,
162,5,Leuven|0059-003|161|5,ὡς,1,AuxC,ὡς,c--------,,چنانچه,چنان که,همانطور که ,,"1: zoals, zodra, omdat, opdat, zodat  | dat",,,
162,6,Leuven|0059-003|161|6,οἱ,7,ATR,ὁ,l-p---mn-,,عموم مردم,اکثریت,مردمان,,1: ,,,
162,7,Leuven|0059-003|161|7,πολλοί,8,SBJ,πολύς,a-p---mn-,,عموم مردم,اکثریت,مردمان,,1: talrijk,,,
162,8,Leuven|0059-003|161|8,φασιν,5,ExD,φημί,v3ppia---,,برآنند,می‌گویند,تصدیق می‌کنند,,1: beweren,,,
162,9,Leuven|0059-003|161|9,",",0,AuxX,",",u--------,,,,,,1: ,,,
162,10,Leuven|0059-003|161|10,δίκαιον,15,PNOM,δίκαιος,a-s---nn-,,عادلانه,دادگرانه,درست,,1: rechtvaardig,,,
162,11,Leuven|0059-003|161|11,ἢ,0,COORD,ἤ,c--------,,یا,یا,یا,,1: zeker | werkelijk (partikel in een directe vraag),,,
162,12,Leuven|0059-003|161|12,οὐ,13,AuxZ,οὐ,d--------,,ناعادلانه,نادادگرانه,نادرست,,1: niet,,,
162,13,Leuven|0059-003|161|13,δίκαιον,16,PNOM,δίκαιος,a-s---nn-,,ناعادلانه,نادادگرانه,نادرست,,1: rechtvaardig,,,
162,14,Leuven|0059-003|161|14,;,0,AuxK,;,u--------,,,,,,1: ,,,
162,15,Leuven|0059-003|161|15,[0],11,PRED_CO,,,,,,,,,,elliptic,0014e
162,16,Leuven|0059-003|161|16,[1],11,PRED_CO,,,,,,,,,,elliptic,0014f
163,1,Leuven|0059-003|162|1,οὐδαμῶς,3,ADV,οὐδαμῶς,d--------,, به هیچ وجه,به هیچ عنوان,هرگز,,in no wise,,,
163,2,Leuven|0059-003|162|2,.,0,AuxK,.,u--------,,,,,,1: ,,,
163,3,Leuven|0059-003|162|3,[0],0,PRED,,,,,,,,,,elliptic,0002e
164,1,Leuven|0059-003|163|1,τὸ,5,ATR,ὁ,l-s---nn-,,شرارت,کردن,رساندن,,1: ,,,
164,2,Leuven|0059-003|163|2,γάρ,10,AuxY,γάρ,d--------,,چرا که,زیرا,زیرا,,"1: want, immers, namelijk | (in levendige vragen) toch, dan?",,,
164,3,Leuven|0059-003|163|3,που,10,AuxY,που,d--------,,به هر روی,به هر روی,,,"anywhere, somewhere",,,
164,4,Leuven|0059-003|163|4,κακῶς,5,ADV,κακός,d--------,,شرارت,بدی,شر,,"1: slecht, boos, gemeen",,,
164,5,Leuven|0059-003|163|5,ποιεῖν,10,SBJ,ποιέω,v--pna---,,شرارت,کردن,رساندن,,"1: maken, doen, handelen | dichten | doen",,,
164,6,Leuven|0059-003|163|6,ἀνθρώπους,5,OBJ,ἄνθρωπος,n-p---ma-,,در حق افراد,به انسان‌ها,به آدمیان,,1: mens,,,
164,7,Leuven|0059-003|163|7,τοῦ,8,ATR,ὁ,l-s---ng-,,با بی‌عدالتی,با بیداد کردن,با عمل نادرست,,1: ,,,
164,8,Leuven|0059-003|163|8,ἀδικεῖν,10,OBJ,ἀδικέω,v--pna---,,با بی‌عدالتی,با بیداد کردن,با عمل نادرست,,1: onrechtvaardig handelen | schade berokkenen,,,
164,9,Leuven|0059-003|163|9,οὐδὲν,10,ADV,οὐδείς,p-s---na-,,هیچ,هیچ,هیچ,,"1: niemand, niets",graad/maat,,
164,10,Leuven|0059-003|163|10,διαφέρει,0,PRED,διαφέρω,v3spia---,,تفاوتی ندارد,فرقی ندارد,تفاوتی نمی‌کند,,carry over or across,,,
164,11,Leuven|0059-003|163|11,.,0,AuxK,.,u--------,,,,,,1: ,,,
165,1,Leuven|0059-003|164|1,ἀληθῆ,2,OBJ,ἀληθής,a-p---na-,,درست,حقیقت,راست,,"1: waar, echt",,,
165,2,Leuven|0059-003|164|2,λέγεις,0,PRED,λέγω,v2spia---,,می‌گویی,می‌گویی,می‌گویی,,"1: spreken, zeggen | verzamelen",,,
165,3,Leuven|0059-003|164|3,.,0,AuxK,.,u--------,,,,,,1: ,,,
166,1,Leuven|0059-003|165|1,οὔτε,3,AuxZ,οὔτε,c--------,,نه,نه,نه,,1: noch,,,
166,2,Leuven|0059-003|165|2,ἄρα,4,AuxY,ἄρα,d--------,,پس,پس,بنابراین,,i[rtilde],,,
166,3,Leuven|0059-003|165|3,ἀνταδικεῖν,5,SBJ_CO,ἀνταδικέω,v--pna---,,بی‌عدالتی را تلافی کرد,بیداد را تلافی کردن,مقابله به مثل عمل نادرست,,"injure in return, retaliate upon",,,
166,4,Leuven|0059-003|165|4,δεῖ,0,PRED,δέω,v3spia---,,بایستی,می‌بایست,جایز است,,1: ,,,
166,5,Leuven|0059-003|165|5,οὔτε,4,COORD,οὔτε,c--------,,و نه,و نه,و نه,,1: noch,,,
166,6,Leuven|0059-003|165|6,κακῶς,7,ADV,κακός,d--------,,شرارت,بدی,شر رساندن,,"1: slecht, boos, gemeen",,,
166,7,Leuven|0059-003|165|7,ποιεῖν,5,SBJ_CO,ποιέω,v--pna---,,کرد,کردن,شر رساندن,,"1: maken, doen, handelen | dichten | doen",,,
166,8,Leuven|0059-003|165|8,οὐδένα,7,OBJ,οὐδείς,p-s---ma-,,هیچ,به هیچ ,به هیچ یک,,"1: niemand, niets",,,
166,9,Leuven|0059-003|165|9,ἀνθρώπων,8,ATR,ἄνθρωπος,n-p---mg-,,در حق انسانی,انسانی,از آدمیان,,1: mens,geheel,,
166,10,Leuven|0059-003|165|10,",",0,AuxX,",",u--------,,,,,,1: ,,,
166,11,Leuven|0059-003|165|11,οὐδ’,12,AuxZ,οὐδέ,d--------,,صرف نظر از,صرف نظر از,حتی اگر,,"1: en niet, zelfs niet, en ook niet",,,
166,12,Leuven|0059-003|165|12,ἂν,4,AuxC,ἐάν,c--------,, رفته باشد,متحمل گردد,رنجی بر ما رفته باشد,,"if haply, if",,,
166,13,Leuven|0059-003|165|13,ὁτιοῦν,14,OBJ,ὁστισοῦν,p-s---na-,,آنچه که, هر آنچه که,رنجی بر ما رفته باشد,,,,,
166,14,Leuven|0059-003|165|14,πάσχῃ,12,ADV,πάσχω,v3spsa---,, رفته باشد,متحمل گردد,رنجی بر ما رفته باشد,,"1: ervaren, lijden",toegeving,,
166,15,Leuven|0059-003|165|15,ὑπ’,14,AuxP,ὑπό,r--------,,از جانب,از جانب,از جانب,,"1: onder; onder invloed van, door toedoen van | onder, in de macht van | tot onder",,,
166,16,Leuven|0059-003|165|16,αὐτῶν,15,OBJ,αὐτός,p-p---mg-,,آنان,آنان, ایشان,,"1: zelf | (in afhankelijke naamvallen) hem, haar, hen",agens,,
166,17,Leuven|0059-003|165|17,.,0,AuxK,.,u--------,,,,,,1: ,,,
167,1,Leuven|0059-003|166|1,καὶ,2,AuxY,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
167,2,Leuven|0059-003|166|2,ὅρα,0,PRED,ὁράω,v2spma---,,بنگر,بنگر,درنگر,,1: zien,,,
167,3,Leuven|0059-003|166|3,",",0,AuxX,",",u--------,,,,,,1: ,,,
167,4,Leuven|0059-003|166|4,ὦ,5,AuxZ,ὦ,i--------,,ای,ای,ای,,1: (blijft onvertaald),,,
167,5,Leuven|0059-003|166|5,Κρίτων,2,ExD,Κρίτων,n-s---mv-,,کریتون,کریتون,کریتون,,,,,
167,6,Leuven|0059-003|166|6,",",0,AuxX,",",u--------,,,,,,1: ,,,
167,7,Leuven|0059-003|166|7,ταῦτα,8,OBJ,οὗτος,p-p---na-,,این‌ها,این‌ها را,این‌ها,,1: die (daar),,,
167,8,Leuven|0059-003|166|8,καθομολογῶν,2,ADV,καθομολογέω,v-sppamn-,,با پذیرفتن,پذیرفته,با قبول,,"confess, allow",tijd,,
167,9,Leuven|0059-003|166|9,",",0,AuxX,",",u--------,,,,,,1: ,,,
167,10,Leuven|0059-003|166|10,ὅπως,2,AuxC,ὅπως,c--------,,,که,که,,"1: opdat, om... te",,,
167,11,Leuven|0059-003|166|11,μὴ,14,AuxZ,μή,d--------,,نکرده,نکرده,نکرده,,1: niet,,,
167,12,Leuven|0059-003|166|12,παρὰ,14,AuxP,παρά,r--------,,خلاف,خلاف,خلاف,,"1: van de kant van | bij, naast | naar, tot; naast; tegen",,,
167,13,Leuven|0059-003|166|13,δόξαν,12,ADV,δόξα,n-s---fa-,,عقیده‌‌ی,نظرت,پندار,,expectation,wijze,,
167,14,Leuven|0059-003|166|14,ὁμολογῇς,10,OBJ,ὁμολογέω,v2spsa---,, توافقی نکرده باشی,هم‌رایی نکرده باشی,توافقی نکرده باشی,,"agree with, say the same thing as",,,
167,15,Leuven|0059-003|166|15,·,0,AuxK,·,u--------,,,,,,1: ,,,
168,1,Leuven|0059-003|167|1,οἶδα,0,PRED,οἶδα,v1sria---,,می‌دانم,می‌دانم,می‌دانم,,"1: weten, kennen",,,
168,2,Leuven|0059-003|167|2,γὰρ,1,AuxY,γάρ,d--------,,چرا که,زیرا,زیرا,,"1: want, immers, namelijk | (in levendige vragen) toch, dan?",,,
168,3,Leuven|0059-003|167|3,ὅτι,1,AuxC,ὅτι,c--------,,,که,که,,"1: omdat, dat",,,
168,4,Leuven|0059-003|167|4,ὀλίγοις,5,ATR,ὀλίγος,a-p---md-,,اندک,اندک,قلیلی,,"1: klein, gering",,,
168,5,Leuven|0059-003|167|5,τισὶ,9,OBJ,τις,p-p---cd-,,کسانی,کسانی,افراد,,"1: wie?, welke?",,,
168,6,Leuven|0059-003|167|6,ταῦτα,9,SBJ,οὗτος,p-p---nn-,,این‌ها را,این‌ها را,این‌ گونه,,1: die (daar),,,
168,7,Leuven|0059-003|167|7,καὶ,9,AuxY,καί,b--------,,,,,,"1: en | ook, zelfs",,,
168,8,Leuven|0059-003|167|8,δοκεῖ,9,OBJ_CO,δοκέω,v3spia---,,باور دارند,باور دارند,می‌اندیشند,,"1: menen, geloven, zich verbeelden | beslissen | lijken, beschouwd worden als, doorgaan voor | het lijkt iemand; iemand beslist",,,
168,9,Leuven|0059-003|167|9,καὶ,3,COORD,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
168,10,Leuven|0059-003|167|10,δόξει,9,OBJ_CO,δοκέω,v3sfia---,,خواهند داشت,باور خواهند داشت,خواهند اندیشید,,"1: menen, geloven, zich verbeelden | beslissen | lijken, beschouwd worden als, doorgaan voor | het lijkt iemand; iemand beslist",,,
168,11,Leuven|0059-003|167|11,.,0,AuxK,.,u--------,,,,,,1: ,,,
169,1,Leuven|0059-003|168|1,οἷς,4,OBJ,ὅς,p-p---md-,,کسانی که,کسانی که,کسانی که,,"1: die, dat",,,
169,2,Leuven|0059-003|168|2,οὖν,11,AuxY,οὖν,d--------,,حال,حال,در واقع,,1: dus,,,
169,3,Leuven|0059-003|168|3,οὕτω,4,ADV,οὕτως,d--------,,چنین,این را,بدین,,"1: zo, op die wijze",,,
169,4,Leuven|0059-003|168|4,δέδοκται,5,ATR_CO,δοκέω,v3srie---,,معتقدند,باور دارند,باورند,,"1: menen, geloven, zich verbeelden | beslissen | lijken, beschouwd worden als, doorgaan voor | het lijkt iemand; iemand beslist",,,
169,5,Leuven|0059-003|168|5,καὶ,9,COORD,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
169,6,Leuven|0059-003|168|6,οἷς,25,OBJ,ὅς,p-p---md-,,کسانی که,کسانی که,کسانی که,,"1: die, dat",,,
169,7,Leuven|0059-003|168|7,μή,25,AuxZ,μή,d--------,,نه,نه,نه,,1: niet,,,
169,8,Leuven|0059-003|168|8,",",0,AuxX,",",u--------,,,,,,1: ,,,
169,9,Leuven|0059-003|168|9,τούτοις,11,PNOM,οὗτος,p-p---md-,,آنان را,آنان را,ندارند,,1: die (daar),,,
169,10,Leuven|0059-003|168|10,οὐκ,11,AuxZ,οὐ,d--------,,نیست,نیست,ندارند,,1: niet,,,
169,11,Leuven|0059-003|168|11,ἔστι,15,PRED_CO,εἰμί,v3spia---,,نیست,نیست,ندارند,,1: gaan,,,
169,12,Leuven|0059-003|168|12,κοινὴ,13,ATR,κοινός,a-s---fn-,,مشترکی,مشترکی,مشترکی ندارند,,common,,,
169,13,Leuven|0059-003|168|13,βουλή,11,SBJ,βουλή,n-s---fn-,,بنیاد در بحث,مذاکره‌ی,زمینه‌ی,,"1: wil | raad, ´parlement´",,,
169,14,Leuven|0059-003|168|14,",",0,AuxX,",",u--------,,,,,,1: ,,,
169,15,Leuven|0059-003|168|15,ἀλλὰ,0,COORD,ἀλλά,b--------,,بلکه ,بلکه ,بلکه ,,1: maar,,,
169,16,Leuven|0059-003|168|16,ἀνάγκη,26,PNOM,ἀνάγκη,n-s---fn-,,ناگریزند,ناگریزند,ضرورتا,,"force, constraint, necessity",,,
169,17,Leuven|0059-003|168|17,τούτους,19,SBJ,οὗτος,p-p---ma-,,,آنان,,,1: die (daar),,,
169,18,Leuven|0059-003|168|18,ἀλλήλων,19,OBJ,ἀλλήλων,p-p---mg-,,یکدیگر را, یکدیگر,همدیگر را ,,1: elkaar,,,
169,19,Leuven|0059-003|168|19,καταφρονεῖν,26,SBJ,καταφρονέω,v--pna---,, به دیده تحقیر بنگرند,از خوار شمردن,خوار می‌شمارند,,"look down upon, think slightly of",,,
169,20,Leuven|0059-003|168|20,ὁρῶντας,19,ADV,ὁράω,v-pppama-,,با دیدن,دیده,با دیدن,,1: zien,tijd,,
169,21,Leuven|0059-003|168|21,ἀλλήλων,23,ATR,ἀλλήλων,p-p---mg-,,دیگری,یکدیگر,دیگری,,1: elkaar,bezitter,,
169,22,Leuven|0059-003|168|22,τὰ,23,ATR,ὁ,l-p---na-,,آرا,نیات را,غرض,,1: ,,,
169,23,Leuven|0059-003|168|23,βουλεύματα,20,OBJ,βούλευμα,n-p---na-,,آرا,نیات را,غرض,,"resolution, purpose",,,
169,24,Leuven|0059-003|168|24,.,0,AuxK,.,u--------,,,,,,1: ,,,
169,25,Leuven|0059-003|168|25,[0],5,ATR_CO,,,,,,,,,,elliptic,0024e
169,26,Leuven|0059-003|168|26,[1],15,PRED_CO,,,,,,,,,,elliptic,0024f
170,1,Leuven|0059-003|169|1,σκόπει,4,PRED_CO,σκοπέω,v2spma---,,بسنج,بیازما,بررسی کن,,"1: bekijken, onderzoeken",,,
170,2,Leuven|0059-003|169|2,δὴ,1,AuxY,δή,d--------,,اکنون,حال,,,"1: al, reeds | dus, dan toch",,,
170,3,Leuven|0059-003|169|3,οὖν,1,AuxY,οὖν,d--------,,پس,پس,بنابراین,,1: dus,,,
170,4,Leuven|0059-003|169|4,καὶ,0,COORD,καί,b--------,,نیز,نیز,نیز,,"1: en | ook, zelfs",,,
170,5,Leuven|0059-003|169|5,σὺ,9,SBJ,σύ,p2s---cn-,,تو,تو,تو,,"1: jij, u",,,
170,6,Leuven|0059-003|169|6,εὖ,9,ADV,εὖ,d--------,,به درستی,نیک,به نیکی,,"1: goed, wel",,,
170,7,Leuven|0059-003|169|7,μάλα,6,ADV,μάλα,d--------,,تمامی,بس,با دقت,,"1: zeer, veel",,,
